Iteration,Chain,Parameter,value,utterance
781,1,value,0.6571531463991845,noun
782,1,value,0.6538325539739305,noun
783,1,value,0.8548168468174092,noun
784,1,value,0.7725493954313098,noun
785,1,value,0.5257046394267944,noun
786,1,value,0.6839578556866952,noun
787,1,value,0.7356770768922362,noun
788,1,value,0.2702471164891714,noun
789,1,value,0.8297951059703106,noun
790,1,value,0.7862038312628286,noun
791,1,value,0.871118528754158,noun
792,1,value,0.646492708865206,noun
793,1,value,0.9817091312506863,noun
794,1,value,0.5553931967881084,noun
795,1,value,0.664049778434384,noun
796,1,value,0.6207740859400543,noun
797,1,value,0.7706749940671556,noun
798,1,value,0.9851500887807098,noun
799,1,value,0.8112226098703408,noun
800,1,value,0.2819468735147446,noun
801,1,value,0.9877880248411339,noun
802,1,value,0.5295573016582322,noun
803,1,value,0.9150497367835346,noun
804,1,value,0.5805397710773091,noun
805,1,value,0.4277997139772336,noun
806,1,value,0.7021124016998559,noun
807,1,value,0.6356121924162134,noun
808,1,value,0.7568452022462806,noun
809,1,value,0.41084473790442205,noun
810,1,value,0.7751176875069269,noun
811,1,value,0.8228406303995597,noun
812,1,value,0.49734097183340653,noun
813,1,value,0.9080256763992798,noun
814,1,value,0.3501538497649406,noun
815,1,value,0.8839981585482872,noun
816,1,value,0.8184812916055224,noun
817,1,value,0.9092335890721047,noun
818,1,value,0.39007858683438174,noun
819,1,value,0.8558893416598935,noun
820,1,value,0.9256541611729912,noun
821,1,value,0.9849813196225213,noun
822,1,value,0.7949499009056865,noun
823,1,value,0.6835606650205747,noun
824,1,value,0.6280667783940408,noun
825,1,value,0.9301372055570495,noun
826,1,value,0.9579272023398301,noun
827,1,value,0.5607871876670638,noun
828,1,value,0.9423190338656006,noun
829,1,value,0.8059394998574663,noun
830,1,value,0.867505130100772,noun
831,1,value,0.9382719732497147,noun
832,1,value,0.8626499264856278,noun
833,1,value,0.968167604298951,noun
834,1,value,0.8107702780443603,noun
835,1,value,0.6145198607121668,noun
836,1,value,0.8764367566621276,noun
837,1,value,0.5202520725378676,noun
838,1,value,0.44689397358132543,noun
839,1,value,0.4896573468230353,noun
840,1,value,0.9190145503279558,noun
841,1,value,0.47148541043995656,noun
842,1,value,0.9131589252249369,noun
843,1,value,0.977482667714678,noun
844,1,value,0.8064170357884919,noun
845,1,value,0.8828998475828498,noun
846,1,value,0.7287035698221934,noun
847,1,value,0.9263488505850247,noun
848,1,value,0.92902560761657,noun
849,1,value,0.6417572759578403,noun
850,1,value,0.7541591177104159,noun
851,1,value,0.9274756202901651,noun
852,1,value,0.5677127497672853,noun
853,1,value,0.6622570256391334,noun
854,1,value,0.6834959815424558,noun
855,1,value,0.9348786845850331,noun
856,1,value,0.9196172327508056,noun
857,1,value,0.4503542118952813,noun
858,1,value,0.8092854890056986,noun
859,1,value,0.7462491209835951,noun
860,1,value,0.9890120368884913,noun
861,1,value,0.7468631043777216,noun
862,1,value,0.8013269112173352,noun
863,1,value,0.3088225537951055,noun
864,1,value,0.8674868002146927,noun
865,1,value,0.7526591156617518,noun
866,1,value,0.8697706158762768,noun
867,1,value,0.9934686476507211,noun
868,1,value,0.7735266153330983,noun
869,1,value,0.36273556615350655,noun
870,1,value,0.9951479592115775,noun
871,1,value,0.9537996972757627,noun
872,1,value,0.49001949501624525,noun
873,1,value,0.6455502237817611,noun
874,1,value,0.825971280678242,noun
875,1,value,0.8175624560471685,noun
876,1,value,0.9047030738157532,noun
877,1,value,0.6810496211953949,noun
878,1,value,0.904345509341863,noun
879,1,value,0.6926814096888811,noun
880,1,value,0.8060828437334987,noun
881,1,value,0.5801396853416678,noun
882,1,value,0.8855051298052398,noun
883,1,value,0.7476277843843574,noun
884,1,value,0.9799389946104554,noun
885,1,value,0.8434343018066544,noun
886,1,value,0.8196228990124735,noun
887,1,value,0.8734203237991455,noun
888,1,value,0.713735965703118,noun
889,1,value,0.950673456031878,noun
890,1,value,0.870098066181705,noun
891,1,value,0.8113707265256376,noun
892,1,value,0.5691360863421275,noun
893,1,value,0.9699883452834794,noun
894,1,value,0.8129607723837972,noun
895,1,value,0.510024667316963,noun
896,1,value,0.864220553767988,noun
897,1,value,0.9848754940036478,noun
898,1,value,0.6736640481151251,noun
899,1,value,0.7303999684711312,noun
900,1,value,0.9498772654907504,noun
901,1,value,0.40706618967104685,noun
902,1,value,0.8798553344152378,noun
903,1,value,0.6470903968180517,noun
904,1,value,0.8343741014963413,noun
905,1,value,0.9640878077635713,noun
906,1,value,0.764207689936118,noun
907,1,value,0.6334588097450389,noun
908,1,value,0.9144385004367882,noun
909,1,value,0.6696229360679379,noun
910,1,value,0.8786439095465204,noun
911,1,value,0.6012721772881923,noun
912,1,value,0.5216931226335859,noun
913,1,value,0.7002542813790841,noun
914,1,value,0.19651591807278604,noun
915,1,value,0.8418040553518011,noun
916,1,value,0.9727305567197805,noun
917,1,value,0.5685158299376809,noun
918,1,value,0.8290303079575799,noun
919,1,value,0.6895977713005891,noun
920,1,value,0.9701714344707867,noun
921,1,value,0.7705330411545623,noun
922,1,value,0.9980715719035946,noun
923,1,value,0.6346222609416582,noun
924,1,value,0.6554631294926397,noun
925,1,value,0.8242159830351088,noun
926,1,value,0.2556046528393272,noun
927,1,value,0.9311946600172808,noun
928,1,value,0.6513558751618604,noun
929,1,value,0.45724369113403657,noun
930,1,value,0.8124298994115058,noun
931,1,value,0.7714869941062471,noun
932,1,value,0.8088920861178928,noun
933,1,value,0.9359616842040619,noun
934,1,value,0.7800881956689876,noun
935,1,value,0.562496454116484,noun
936,1,value,0.9659385586610325,noun
937,1,value,0.7740404657589977,noun
938,1,value,0.8895750843961183,noun
939,1,value,0.9693905818243823,noun
940,1,value,0.7902767214372429,noun
941,1,value,0.7923894452720565,noun
942,1,value,0.688336086358079,noun
943,1,value,0.7618534577229032,noun
944,1,value,0.5773812123720008,noun
945,1,value,0.9922191626367524,noun
946,1,value,0.9209928664827437,noun
947,1,value,0.9011532440973578,noun
948,1,value,0.990222274732405,noun
949,1,value,0.9476836546396135,noun
950,1,value,0.9318011093086742,noun
951,1,value,0.7138205360566602,noun
952,1,value,0.5721098359896788,noun
953,1,value,0.8399149648071581,noun
954,1,value,0.537861815933479,noun
955,1,value,0.6307801665026431,noun
956,1,value,0.7440400689270544,noun
957,1,value,0.7312499950284136,noun
958,1,value,0.9222799204834415,noun
959,1,value,0.8526564863757643,noun
960,1,value,0.8419204042521049,noun
961,1,value,0.6940680419976542,noun
962,1,value,0.9938410374910539,noun
963,1,value,0.8892871168976225,noun
964,1,value,0.7430813635821932,noun
965,1,value,0.9819048262456709,noun
966,1,value,0.8522806250926406,noun
967,1,value,0.7036426509513595,noun
968,1,value,0.9799613140344557,noun
969,1,value,0.6988823640459467,noun
970,1,value,0.6578096373249589,noun
971,1,value,0.7231036839587055,noun
972,1,value,0.9244217849030324,noun
973,1,value,0.9780477482032829,noun
974,1,value,0.9695359399346294,noun
975,1,value,0.8564723541017041,noun
976,1,value,0.7228984831988792,noun
977,1,value,0.9105063252993686,noun
978,1,value,0.7516237680947783,noun
979,1,value,0.9174771003208734,noun
980,1,value,0.9352618769860097,noun
981,1,value,0.9809317086153495,noun
982,1,value,0.9558399562477112,noun
983,1,value,0.9199487187335732,noun
984,1,value,0.9577741471428435,noun
985,1,value,0.9197724931426766,noun
986,1,value,0.9457316109952456,noun
987,1,value,0.6684281090913594,noun
988,1,value,0.9824474640697891,noun
989,1,value,0.9842256791210074,noun
990,1,value,0.8948713560895367,noun
991,1,value,0.7954860479541107,noun
992,1,value,0.89694421445508,noun
993,1,value,0.6490800466769017,noun
994,1,value,0.48863248272226617,noun
995,1,value,0.9031987464494414,noun
996,1,value,0.41296086187018716,noun
997,1,value,0.573388524367278,noun
998,1,value,0.6524269137932787,noun
999,1,value,0.6437921116531359,noun
1000,1,value,0.6047749812165715,noun
1,1,value,0.41555098554921904,adjective noun
2,1,value,0.5848613544349298,adjective noun
3,1,value,0.7744810918101538,adjective noun
4,1,value,0.5321501930250977,adjective noun
5,1,value,0.7415619025851548,adjective noun
6,1,value,0.21664713300163366,adjective noun
7,1,value,0.3159203324006703,adjective noun
8,1,value,0.5475011508566481,adjective noun
9,1,value,0.48945187838430354,adjective noun
10,1,value,0.13085097500649154,adjective noun
11,1,value,0.6557774755363323,adjective noun
12,1,value,0.7473521116184558,adjective noun
13,1,value,0.7140462644983673,adjective noun
14,1,value,0.5855553288695301,adjective noun
15,1,value,0.7290347507599996,adjective noun
16,1,value,0.9916096571956801,adjective noun
17,1,value,0.32073713374293267,adjective noun
18,1,value,0.511353883286658,adjective noun
19,1,value,0.881108751285751,adjective noun
20,1,value,0.9494999046345197,adjective noun
21,1,value,0.5136039848773974,adjective noun
22,1,value,0.9351498124863158,adjective noun
23,1,value,0.44720873801806366,adjective noun
24,1,value,0.45141209603630195,adjective noun
25,1,value,0.6333082800814386,adjective noun
26,1,value,0.849174225363774,adjective noun
27,1,value,0.4951028669006676,adjective noun
28,1,value,0.5391570095111026,adjective noun
29,1,value,0.608135702549861,adjective noun
30,1,value,0.8779364542524436,adjective noun
31,1,value,0.15503264523099447,adjective noun
32,1,value,0.16130401086784035,adjective noun
33,1,value,0.4752656949351078,adjective noun
34,1,value,0.9515277132698728,adjective noun
35,1,value,0.6413472684372867,adjective noun
36,1,value,0.4867792318697885,adjective noun
37,1,value,0.4711083822059021,adjective noun
38,1,value,0.9783065119208074,adjective noun
39,1,value,0.8221968148031529,adjective noun
40,1,value,0.9876581593971524,adjective noun
41,1,value,0.32859510251943064,adjective noun
42,1,value,0.8676809150545869,adjective noun
43,1,value,0.7178420858419263,adjective noun
44,1,value,0.6854529430321642,adjective noun
45,1,value,0.3144291340011338,adjective noun
46,1,value,0.7489518192538827,adjective noun
47,1,value,0.5724772666411093,adjective noun
48,1,value,0.33090553141914836,adjective noun
49,1,value,0.7800761548260772,adjective noun
50,1,value,0.9530822204596808,adjective noun
51,1,value,0.17805666436649503,adjective noun
52,1,value,0.364065176794021,adjective noun
53,1,value,0.41142593709468,adjective noun
54,1,value,0.2823051490742351,adjective noun
55,1,value,0.9418444889856668,adjective noun
56,1,value,0.7637466269499241,adjective noun
57,1,value,0.4309901147926066,adjective noun
58,1,value,0.4712977862391785,adjective noun
59,1,value,0.4345591121823531,adjective noun
60,1,value,0.15348270132065575,adjective noun
61,1,value,0.24121528405649267,adjective noun
62,1,value,0.7439173979532148,adjective noun
63,1,value,0.5838449860332952,adjective noun
64,1,value,0.399644087063573,adjective noun
65,1,value,0.2564612082364858,adjective noun
66,1,value,0.18458295152583848,adjective noun
67,1,value,0.9149803907205588,adjective noun
68,1,value,0.5613445920345407,adjective noun
69,1,value,0.5110499394417708,adjective noun
70,1,value,0.7144291238234246,adjective noun
71,1,value,0.5102153500987092,adjective noun
72,1,value,0.9162451875499045,adjective noun
73,1,value,0.9127419153065253,adjective noun
74,1,value,0.9057667894112029,adjective noun
75,1,value,0.8096893920808925,adjective noun
76,1,value,0.3265745085335577,adjective noun
77,1,value,0.14478172301289985,adjective noun
78,1,value,0.4138920654084176,adjective noun
79,1,value,0.49140989301284366,adjective noun
80,1,value,0.4328384377234728,adjective noun
81,1,value,0.28701874419279316,adjective noun
82,1,value,0.20421658973889859,adjective noun
83,1,value,0.671335284711644,adjective noun
84,1,value,0.6313381083352537,adjective noun
85,1,value,0.19427753839144643,adjective noun
86,1,value,0.7031028018568396,adjective noun
87,1,value,0.990903674239322,adjective noun
88,1,value,0.4503455524604708,adjective noun
89,1,value,0.45230551546815717,adjective noun
90,1,value,0.1423468025298673,adjective noun
91,1,value,0.51274685309891,adjective noun
92,1,value,0.25547271106721636,adjective noun
93,1,value,0.00995147341956194,adjective noun
94,1,value,0.3207286450616363,adjective noun
95,1,value,0.6215758166190453,adjective noun
96,1,value,0.979929867549945,adjective noun
97,1,value,0.8484052108640351,adjective noun
98,1,value,0.2893364548313882,adjective noun
99,1,value,0.8777481720142833,adjective noun
100,1,value,0.8609176077933589,adjective noun
101,1,value,0.867508407178933,adjective noun
102,1,value,0.09273839588530848,adjective noun
103,1,value,0.3693548922531093,adjective noun
104,1,value,0.7365986521616762,adjective noun
105,1,value,0.8073488056749781,adjective noun
106,1,value,0.7397010073819298,adjective noun
107,1,value,0.9678954386115376,adjective noun
108,1,value,0.4809775282658732,adjective noun
109,1,value,0.8896322689064692,adjective noun
110,1,value,0.43216856034227025,adjective noun
111,1,value,0.3514203159865757,adjective noun
112,1,value,0.965824450419652,adjective noun
113,1,value,0.5532438776494114,adjective noun
114,1,value,0.7378328155064522,adjective noun
115,1,value,0.08951638761501497,adjective noun
116,1,value,0.1831868217263544,adjective noun
117,1,value,0.21933663841310855,adjective noun
118,1,value,0.9660291884721771,adjective noun
119,1,value,0.9515089880916892,adjective noun
120,1,value,0.9198342492673499,adjective noun
121,1,value,0.6293758823916508,adjective noun
122,1,value,0.6968887597892613,adjective noun
123,1,value,0.6423005233450009,adjective noun
124,1,value,0.9605352239124165,adjective noun
125,1,value,0.3302168869574069,adjective noun
126,1,value,0.8514717351553447,adjective noun
127,1,value,0.8476508498309608,adjective noun
128,1,value,0.35685738339460193,adjective noun
129,1,value,0.9078834989958359,adjective noun
130,1,value,0.6372642401980695,adjective noun
131,1,value,0.9678301331232062,adjective noun
132,1,value,0.9876575456797573,adjective noun
133,1,value,0.812445426891773,adjective noun
134,1,value,0.39159553535286346,adjective noun
135,1,value,0.4660286621410098,adjective noun
136,1,value,0.7474340599647367,adjective noun
137,1,value,0.9666072127526772,adjective noun
138,1,value,0.22824329045835426,adjective noun
139,1,value,0.4346336291165171,adjective noun
140,1,value,0.409054161087125,adjective noun
141,1,value,0.5712408954583014,adjective noun
142,1,value,0.7724634060158079,adjective noun
143,1,value,0.8298630253574364,adjective noun
144,1,value,0.30421166403836186,adjective noun
145,1,value,0.7942762302449522,adjective noun
146,1,value,0.14075827859656412,adjective noun
147,1,value,0.7182580571352248,adjective noun
148,1,value,0.30600090187920054,adjective noun
149,1,value,0.2221719732730813,adjective noun
150,1,value,0.8578707045447792,adjective noun
151,1,value,0.8077379336994631,adjective noun
152,1,value,0.854305123993595,adjective noun
153,1,value,0.7662664547128858,adjective noun
154,1,value,0.6883263365882053,adjective noun
155,1,value,0.3464754808079186,adjective noun
156,1,value,0.13798633244169395,adjective noun
157,1,value,0.5823672904734486,adjective noun
158,1,value,0.3885169316281406,adjective noun
159,1,value,0.6748874318109823,adjective noun
160,1,value,0.9307449870531385,adjective noun
161,1,value,0.7347656279990167,adjective noun
162,1,value,0.8105606307152019,adjective noun
163,1,value,0.28088017596159914,adjective noun
164,1,value,0.8401311138335398,adjective noun
165,1,value,0.7188975348081246,adjective noun
166,1,value,0.39580347237588626,adjective noun
167,1,value,0.7853530674140196,adjective noun
168,1,value,0.1995377189613708,adjective noun
169,1,value,0.8106996740609552,adjective noun
170,1,value,0.3871938890459917,adjective noun
171,1,value,0.434707699339713,adjective noun
172,1,value,0.5561134516724576,adjective noun
173,1,value,0.6095312448650786,adjective noun
174,1,value,0.6129570497288294,adjective noun
175,1,value,0.23648736252749397,adjective noun
176,1,value,0.7995876373058133,adjective noun
177,1,value,0.7000830892343718,adjective noun
178,1,value,0.2974088802196459,adjective noun
179,1,value,0.7926147188549189,adjective noun
180,1,value,0.7634427210884899,adjective noun
181,1,value,0.9525100949799508,adjective noun
182,1,value,0.8202412721577798,adjective noun
183,1,value,0.9118349488163903,adjective noun
184,1,value,0.8858694909423172,adjective noun
185,1,value,0.34421447249278597,adjective noun
186,1,value,0.6997718819360291,adjective noun
187,1,value,0.4688535957850929,adjective noun
188,1,value,0.6396663536116513,adjective noun
189,1,value,0.7082795411070519,adjective noun
190,1,value,0.8369083159301488,adjective noun
191,1,value,0.5766526366501279,adjective noun
192,1,value,0.4600198460224261,adjective noun
193,1,value,0.10036507529480757,adjective noun
194,1,value,0.7287209514915697,adjective noun
195,1,value,0.7736992491487514,adjective noun
196,1,value,0.602342690172761,adjective noun
197,1,value,0.5203435647307887,adjective noun
198,1,value,0.12090777518323705,adjective noun
199,1,value,0.9435862469832573,adjective noun
200,1,value,0.25443882406833435,adjective noun
201,1,value,0.629544512951818,adjective noun
202,1,value,0.7394468738276941,adjective noun
203,1,value,0.8863919448057214,adjective noun
204,1,value,0.3275411821482571,adjective noun
205,1,value,0.12546725138109807,adjective noun
206,1,value,0.4830008812059627,adjective noun
207,1,value,0.6511067298671034,adjective noun
208,1,value,0.4908817799411398,adjective noun
209,1,value,0.24029686696393734,adjective noun
210,1,value,0.5908627160891676,adjective noun
211,1,value,0.7266104404592724,adjective noun
212,1,value,0.27589408709719426,adjective noun
213,1,value,0.1443432734303727,adjective noun
214,1,value,0.6010550154298899,adjective noun
215,1,value,0.5760105898251607,adjective noun
216,1,value,0.4908237109680804,adjective noun
217,1,value,0.14436275672347607,adjective noun
218,1,value,0.9464334393049602,adjective noun
219,1,value,0.7644728510133046,adjective noun
220,1,value,0.9334691846894411,adjective noun
221,1,value,0.9522780494555679,adjective noun
222,1,value,0.45243935312270783,adjective noun
223,1,value,0.12605825353279024,adjective noun
224,1,value,0.35679951101817686,adjective noun
225,1,value,0.8079854673673789,adjective noun
226,1,value,0.6295023175170771,adjective noun
227,1,value,0.254167224532354,adjective noun
228,1,value,0.3281193724850309,adjective noun
229,1,value,0.49849980582687153,adjective noun
230,1,value,0.11789069454177745,adjective noun
231,1,value,0.0916739299683732,adjective noun
232,1,value,0.7338026063940738,adjective noun
233,1,value,0.6748141246058681,adjective noun
234,1,value,0.24495154145322803,adjective noun
235,1,value,0.7382624018069824,adjective noun
236,1,value,0.5473618563656576,adjective noun
237,1,value,0.28897729375520287,adjective noun
238,1,value,0.5463766087804622,adjective noun
239,1,value,0.40014973694129163,adjective noun
240,1,value,0.20521723549707024,adjective noun
241,1,value,0.9726277689890624,adjective noun
242,1,value,0.6407961290940839,adjective noun
243,1,value,0.8369480515312668,adjective noun
244,1,value,0.7167454281158595,adjective noun
245,1,value,0.45507250876859917,adjective noun
246,1,value,0.9831617840537593,adjective noun
247,1,value,0.3128171543232616,adjective noun
248,1,value,0.7601225196837635,adjective noun
249,1,value,0.45431795272011766,adjective noun
250,1,value,0.7373824713348478,adjective noun
251,1,value,0.7425339244743765,adjective noun
252,1,value,0.2930383368928889,adjective noun
253,1,value,0.34414251168645704,adjective noun
254,1,value,0.42984631424459463,adjective noun
255,1,value,0.26633119206276046,adjective noun
256,1,value,0.27678428735586375,adjective noun
257,1,value,0.1219249712757413,adjective noun
258,1,value,0.4405272886698399,adjective noun
259,1,value,0.8708026566982993,adjective noun
260,1,value,0.1758722093853882,adjective noun
261,1,value,0.6288852627809408,adjective noun
262,1,value,0.3005461826708218,adjective noun
263,1,value,0.5837142192233087,adjective noun
264,1,value,0.9744157682218366,adjective noun
265,1,value,0.6880805548682886,adjective noun
266,1,value,0.617199710333108,adjective noun
267,1,value,0.7239922114362574,adjective noun
268,1,value,0.4731078559233118,adjective noun
269,1,value,0.5169404179586504,adjective noun
270,1,value,0.44709051455831217,adjective noun
271,1,value,0.8168384902188909,adjective noun
272,1,value,0.4898600968109551,adjective noun
273,1,value,0.997832745449615,adjective noun
274,1,value,0.2063704213931529,adjective noun
275,1,value,0.9579979903885258,adjective noun
276,1,value,0.5807257154739108,adjective noun
277,1,value,0.18953468338146412,adjective noun
278,1,value,0.7583181805324112,adjective noun
279,1,value,0.8698242909677442,adjective noun
280,1,value,0.267811251181849,adjective noun
281,1,value,0.7897931467482722,adjective noun
282,1,value,0.6268787170045192,adjective noun
283,1,value,0.34199115319743467,adjective noun
284,1,value,0.2147330844972249,adjective noun
285,1,value,0.08614793345836054,adjective noun
286,1,value,0.5590404197130859,adjective noun
287,1,value,0.6390474540639166,adjective noun
288,1,value,0.5048700057549687,adjective noun
289,1,value,0.7231707287592748,adjective noun
290,1,value,0.5315667085081184,adjective noun
291,1,value,0.8107523371200984,adjective noun
292,1,value,0.7641840085073601,adjective noun
293,1,value,0.27278361990255484,adjective noun
294,1,value,0.2518277710227554,adjective noun
295,1,value,0.7494934735684218,adjective noun
296,1,value,0.5220135065347833,adjective noun
297,1,value,0.2261737404181414,adjective noun
298,1,value,0.84317593281154,adjective noun
299,1,value,0.6384786447962831,adjective noun
300,1,value,0.5785113492937851,adjective noun
301,1,value,0.6274316945806373,adjective noun
302,1,value,0.4518486733581616,adjective noun
303,1,value,0.6458695165086175,adjective noun
304,1,value,0.38140525336434916,adjective noun
305,1,value,0.872816616022311,adjective noun
306,1,value,0.6189276719673648,adjective noun
307,1,value,0.3226381751340724,adjective noun
308,1,value,0.8933691805324445,adjective noun
309,1,value,0.13783653222488323,adjective noun
310,1,value,0.42102052153229996,adjective noun
311,1,value,0.7671184949416541,adjective noun
312,1,value,0.8059090669703131,adjective noun
313,1,value,0.6002811573693085,adjective noun
314,1,value,0.2912874147651069,adjective noun
315,1,value,0.37371278143932873,adjective noun
316,1,value,0.6337447879186691,adjective noun
317,1,value,0.9877347482732768,adjective noun
318,1,value,0.9027904720054271,adjective noun
319,1,value,0.836733988190518,adjective noun
320,1,value,0.8884494466599029,adjective noun
321,1,value,0.4627879331049996,adjective noun
322,1,value,0.8689225683776971,adjective noun
323,1,value,0.11396311511253505,adjective noun
324,1,value,0.13402058888888727,adjective noun
325,1,value,0.3111041329379318,adjective noun
326,1,value,0.7442083925771023,adjective noun
327,1,value,0.6808005317245793,adjective noun
328,1,value,0.6516503387146888,adjective noun
329,1,value,0.44500794509712205,adjective noun
330,1,value,0.9105626277450388,adjective noun
331,1,value,0.25565987756243186,adjective noun
332,1,value,0.8095632258812225,adjective noun
333,1,value,0.3227488749673029,adjective noun
334,1,value,0.36556297622369455,adjective noun
335,1,value,0.659338993626165,adjective noun
336,1,value,0.9697119260747807,adjective noun
337,1,value,0.9001520008006213,adjective noun
338,1,value,0.898540511313913,adjective noun
339,1,value,0.6658269327685896,adjective noun
340,1,value,0.6143222959343619,adjective noun
341,1,value,0.8955013888856417,adjective noun
342,1,value,0.5646015770185094,adjective noun
343,1,value,0.9555657400300734,adjective noun
344,1,value,0.9954716429864833,adjective noun
345,1,value,0.8719907527107883,adjective noun
346,1,value,0.9625439927245207,adjective noun
347,1,value,0.9573947505376343,adjective noun
348,1,value,0.9690130022403611,adjective noun
349,1,value,0.7972291307668822,adjective noun
350,1,value,0.7878491541668858,adjective noun
351,1,value,0.4887835383430057,adjective noun
352,1,value,0.9148302964992702,adjective noun
353,1,value,0.4514608374581655,adjective noun
354,1,value,0.15637039541982967,adjective noun
355,1,value,0.3090635385305622,adjective noun
356,1,value,0.9705438304366589,adjective noun
357,1,value,0.05871408562852509,adjective noun
358,1,value,0.9839880210744741,adjective noun
359,1,value,0.36744698782427426,adjective noun
360,1,value,0.709896675258472,adjective noun
361,1,value,0.8978542718696552,adjective noun
362,1,value,0.5989986453982735,adjective noun
363,1,value,0.5141225079917454,adjective noun
364,1,value,0.8726364112891603,adjective noun
365,1,value,0.6546929696701522,adjective noun
366,1,value,0.5034427800314147,adjective noun
367,1,value,0.9592292661417742,adjective noun
368,1,value,0.2362662228455798,adjective noun
369,1,value,0.5944007419786735,adjective noun
370,1,value,0.7214786098097704,adjective noun
371,1,value,0.13799448953028556,adjective noun
372,1,value,0.37272381146469563,adjective noun
373,1,value,0.5750802117919351,adjective noun
374,1,value,0.7691905584176207,adjective noun
375,1,value,0.9135197882630404,adjective noun
376,1,value,0.6185799262583269,adjective noun
377,1,value,0.519440671756466,adjective noun
378,1,value,0.3957867539487159,adjective noun
379,1,value,0.4185028842210266,adjective noun
380,1,value,0.8133946454406644,adjective noun
381,1,value,0.6957242775973699,adjective noun
382,1,value,0.4361620805407872,adjective noun
383,1,value,0.7083040833042483,adjective noun
384,1,value,0.6889550076649334,adjective noun
385,1,value,0.530548726944686,adjective noun
386,1,value,0.49580900920765475,adjective noun
387,1,value,0.6630106112244967,adjective noun
388,1,value,0.16370998760166164,adjective noun
389,1,value,0.16066018504267654,adjective noun
390,1,value,0.8165457479651127,adjective noun
391,1,value,0.5913760503015064,adjective noun
392,1,value,0.0714113313589461,adjective noun
393,1,value,0.2628873422786924,adjective noun
394,1,value,0.0630462239405212,adjective noun
395,1,value,0.67672494563141,adjective noun
396,1,value,0.6754038134334601,adjective noun
397,1,value,0.8516071570805737,adjective noun
398,1,value,0.5230464561815888,adjective noun
399,1,value,0.3009106178774643,adjective noun
400,1,value,0.7620392135547834,adjective noun
401,1,value,0.5291589636413302,adjective noun
402,1,value,0.9849379931607886,adjective noun
403,1,value,0.42001837982605666,adjective noun
404,1,value,0.536766944816879,adjective noun
405,1,value,0.4830548499162574,adjective noun
406,1,value,0.7896152535078717,adjective noun
407,1,value,0.025904473162139632,adjective noun
408,1,value,0.3505914417715696,adjective noun
409,1,value,0.13421666088422232,adjective noun
410,1,value,0.1679740310692347,adjective noun
411,1,value,0.3475909866916406,adjective noun
412,1,value,0.6602836886635927,adjective noun
413,1,value,0.6505174164472863,adjective noun
414,1,value,0.48257047202051107,adjective noun
415,1,value,0.17513341069825983,adjective noun
416,1,value,0.3180551973864847,adjective noun
417,1,value,0.3856149999706039,adjective noun
418,1,value,0.8754266919689646,adjective noun
419,1,value,0.4274321076776399,adjective noun
420,1,value,0.3351433688874321,adjective noun
421,1,value,0.9197484778166337,adjective noun
422,1,value,0.6047559882881245,adjective noun
423,1,value,0.78153316955198,adjective noun
424,1,value,0.49335520601921606,adjective noun
425,1,value,0.6645844474476602,adjective noun
426,1,value,0.1309780080316698,adjective noun
427,1,value,0.7978083133800461,adjective noun
428,1,value,0.15523720648820366,adjective noun
429,1,value,0.5550636220051205,adjective noun
430,1,value,0.2656512255115494,adjective noun
431,1,value,0.5285597760201769,adjective noun
432,1,value,0.6992108609916514,adjective noun
433,1,value,0.710008961893515,adjective noun
434,1,value,0.35571404651637756,adjective noun
435,1,value,0.9561164306677914,adjective noun
436,1,value,0.4140905529873322,adjective noun
437,1,value,0.8290323264448476,adjective noun
438,1,value,0.9462009158428737,adjective noun
439,1,value,0.848839967088544,adjective noun
440,1,value,0.9634917769244937,adjective noun
441,1,value,0.9446499500629152,adjective noun
442,1,value,0.7132193769874943,adjective noun
443,1,value,0.720207551171653,adjective noun
444,1,value,0.25523766950535187,adjective noun
445,1,value,0.8260282737632738,adjective noun
446,1,value,0.5896589514472182,adjective noun
447,1,value,0.7312457209998156,adjective noun
448,1,value,0.10332893729986738,adjective noun
449,1,value,0.9110322863503391,adjective noun
450,1,value,0.4948659355262778,adjective noun
451,1,value,0.7755605414747188,adjective noun
452,1,value,0.9426409221135523,adjective noun
453,1,value,0.677823031537836,adjective noun
454,1,value,0.5443632718179803,adjective noun
455,1,value,0.7865613620957802,adjective noun
456,1,value,0.7289574779302286,adjective noun
457,1,value,0.2539126074157038,adjective noun
458,1,value,0.49302610123885615,adjective noun
459,1,value,0.8318950121872362,adjective noun
460,1,value,0.9038420266895005,adjective noun
461,1,value,0.8439846389462602,adjective noun
462,1,value,0.3519970036709591,adjective noun
463,1,value,0.8723413729017232,adjective noun
464,1,value,0.7725704555382947,adjective noun
465,1,value,0.5454541565667029,adjective noun
466,1,value,0.9884578629896689,adjective noun
467,1,value,0.6056801767901118,adjective noun
468,1,value,0.41035754339816444,adjective noun
469,1,value,0.3555380464536608,adjective noun
470,1,value,0.8420082160921736,adjective noun
471,1,value,0.6433980955250692,adjective noun
472,1,value,0.30014771289764064,adjective noun
473,1,value,0.1501837319127411,adjective noun
474,1,value,0.4912834778860915,adjective noun
475,1,value,0.2430020025153164,adjective noun
476,1,value,0.5640423683619306,adjective noun
477,1,value,0.829904933838303,adjective noun
478,1,value,0.23334436496711494,adjective noun
479,1,value,0.6605574054903102,adjective noun
